figure_id,case_name,cycle_size,example_index,seed,iteration,series_key,variable_name,tracked_kind,tracked_value,belief
figure_5a,consistent_no_tail,9,0,900042,24,x6_route,x6,route,0,3.7065396909927966
figure_5a,consistent_no_tail,9,0,900042,25,x6_route,x6,route,0,3.824492265755766
figure_5a,consistent_no_tail,9,0,900042,26,x6_route,x6,route,0,3.9422737537023176
figure_5a,consistent_no_tail,9,0,900042,27,x6_route,x6,route,0,4.05987792982641
figure_5a,consistent_no_tail,9,0,900042,28,x6_route,x6,route,0,4.17730102491136
figure_5a,consistent_no_tail,9,0,900042,29,x6_route,x6,route,0,4.294540850252685
figure_5a,consistent_no_tail,9,0,900042,30,x6_route,x6,route,0,4.411596098501249
figure_5a,consistent_no_tail,9,0,900042,31,x6_route,x6,route,0,4.528465803079117
figure_5a,consistent_no_tail,9,0,900042,32,x6_route,x6,route,0,4.645148937587322
figure_5a,consistent_no_tail,9,0,900042,33,x6_route,x6,route,0,4.7616441365018
figure_5a,consistent_no_tail,9,0,900042,34,x6_route,x6,route,0,4.877949518982863
figure_5a,consistent_no_tail,9,0,900042,35,x6_route,x6,route,0,4.994062598602867
figure_5a,consistent_no_tail,9,0,900042,36,x6_route,x6,route,0,5.109980263068794
figure_5a,consistent_no_tail,9,0,900042,37,x6_route,x6,route,0,5.22569880946125
figure_5a,consistent_no_tail,9,0,900042,38,x6_route,x6,route,0,5.341214022037562
figure_5a,consistent_no_tail,9,0,900042,39,x6_route,x6,route,0,5.456521281186771
figure_5a,consistent_no_tail,9,0,900042,40,x6_route,x6,route,0,5.571615693629451
figure_5a,consistent_no_tail,9,0,900042,41,x6_route,x6,route,0,5.686492235390919
figure_5a,consistent_no_tail,9,0,900042,42,x6_route,x6,route,0,5.801145900419967
figure_5a,consistent_no_tail,9,0,900042,43,x6_route,x6,route,0,5.915571848962385
figure_5a,consistent_no_tail,9,0,900042,44,x6_route,x6,route,0,6.029765550922001
figure_5a,consistent_no_tail,9,0,900042,45,x6_route,x6,route,0,6.143722920449608
figure_5a,consistent_no_tail,9,0,900042,46,x6_route,x6,route,0,6.257440438892967
figure_5a,consistent_no_tail,9,0,900042,47,x6_route,x6,route,0,6.370915264023498
figure_5a,consistent_no_tail,9,0,900042,48,x6_route,x6,route,0,6.484145324132831
figure_5a,consistent_no_tail,9,0,900042,49,x6_route,x6,route,0,6.5971293961722175
figure_5a,consistent_no_tail,9,0,900042,0,x7_route,x7,route,0,1.0
figure_5a,consistent_no_tail,9,0,900042,1,x7_route,x7,route,0,1.0
figure_5a,consistent_no_tail,9,0,900042,2,x7_route,x7,route,0,1.03
figure_5a,consistent_no_tail,9,0,900042,3,x7_route,x7,route,0,1.085
figure_5a,consistent_no_tail,9,0,900042,4,x7_route,x7,route,0,1.1606
figure_5a,consistent_no_tail,9,0,900042,5,x7_route,x7,route,0,1.25295
figure_5a,consistent_no_tail,9,0,900042,6,x7_route,x7,route,0,1.3587029999999998
figure_5a,consistent_no_tail,9,0,900042,7,x7_route,x7,route,0,1.4749703999999997
figure_5a,consistent_no_tail,9,0,900042,8,x7_route,x7,route,0,1.5992794899999998
figure_5a,consistent_no_tail,9,0,900042,9,x7_route,x7,route,0,1.7295329089999996
figure_5a,consistent_no_tail,9,0,900042,10,x7_route,x7,route,0,1.863970067
figure_5a,consistent_no_tail,9,0,900042,11,x7_route,x7,route,0,2.0011305859699995
figure_5a,consistent_no_tail,9,0,900042,12,x7_route,x7,route,0,2.1398198408069993
figure_5a,consistent_no_tail,9,0,900042,13,x7_route,x7,route,0,2.2790766816347996
